Function name;Count;Files name
ssh_hex2raw;2;['ssh_func.inc', 'ssh_func.inc']
smb_session_setup_NTLMSSP_extract_chal;1;['smb_nt.inc']
http_recv;5;['http_func.inc', 'http_func.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'openvas-https.inc']
samr_smbwritex_NTLMSSP;1;['smb_nt.inc']
ntol;13;['ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc']
pipe_accessible_registry;7;['secpod_smb_func.inc', 'secpod_smb_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc']
exit;19;['default_account.inc', 'ftp_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'misc_func.inc', 'pkg-lib-macosx.inc', 'pkg-lib-macosx.inc', 'slad_ssh.inc', 'slad_ssh.inc', 'slad_ssh.inc', 'slad_ssh.inc', 'toolcheck.inc']
ereg;38;['debian_package.inc', 'debian_package.inc', 'debian_package.inc', 'debian_package.inc', 'debian_package.inc', 'debian_package.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'nntp_func.inc', 'nntp_func.inc', 'nntp_func.inc', 'secpod_reg.inc', 'secpod_reg.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'smtp_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc']
script_add_preference;22;['slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc']
dpkgnorm;2;['pkg-lib-deb.inc', 'pkg-lib-deb.inc']
dh_gen_key;1;['ssh_func.inc']
registry_close;8;['smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc']
netop_spacepad;1;['netop.inc']
registry_open_hku_NTLMSSP;1;['smb_nt.inc']
typeof;1;['http_keepalive.inc']
registry_decode_binary;1;['smb_nt.inc']
smb_neg_prot;12;['secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'GSHB_read_file.inc']
security_note;8;['misc_func.inc', 'pkg-lib-deb.inc', 'pkg-lib-gentoo.inc', 'pkg-lib-hpux.inc', 'pkg-lib-rpm.inc', 'slad.inc', 'slad_ssh.inc', 'slad_ssh.inc']
kb_ssh_passphrase;1;['ssh_func.inc']
base64_code;7;['misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc']
unpack_string_null;1;['bin.inc']
netop_banner_items;6;['netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc']
registry_key_exists;2;['secpod_activex.inc', 'smb_nt.inc']
patch_installed;2;['solaris.inc', 'solaris.inc']
dsa_do_sign;1;['ssh_func.inc']
registry_get_key;7;['secpod_smb_func.inc', 'secpod_smb_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc']
cgi_dirs;3;['http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc']
smb_session_setup_NTLMSSP_extract_addrlist;1;['smb_nt.inc']
pack_uint_16;1;['bin.inc']
service_is_unknown;2;['misc_func.inc', 'misc_func.inc']
kb_smb_domain;7;['secpod_smb_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'GSHB_read_file.inc']
unpack_uint_8;1;['bin.inc']
ord;446;['bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'byte_func.inc', 'byte_func.inc', 'byte_func.inc', 'byte_func.inc', 'byte_func.inc', 'byte_func.inc', 'byte_func.inc', 'byte_func.inc', 'byte_func.inc', 'byte_func.inc', 'byte_func.inc', 'byte_func.inc', 'dump.inc', 'dump.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'network_func.inc', 'network_func.inc', 'network_func.inc', 'network_func.inc', 'network_func.inc', 'network_func.inc', 'network_func.inc', 'network_func.inc', 'network_func.inc', 'network_func.inc', 'network_func.inc', 'network_func.inc', 'network_func.inc', 'network_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'revisions-lib.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'secpod_ssl_ciphers.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssl_funcs.inc', 'ssl_funcs.inc', 'ssl_funcs.inc', 'ssl_funcs.inc', 'ssl_funcs.inc', 'ssl_funcs.inc', 'ssl_funcs.inc', 'telnet_func.inc', 'telnet_func.inc', 'telnet_func.inc', 'telnet_func.inc', 'telnet_func.inc', 'telnet_func.inc', 'tftp.inc', 'tftp.inc', 'tftp.inc', 'tftp.inc', 'tftp.inc', 'tftp.inc', 'tftp.inc', 'tftp.inc', 'url_func.inc', 'url_func.inc', 'url_func.inc', 'url_func.inc', 'url_func.inc', 'url_func.inc', 'url_func.inc', 'url_func.inc', 'url_func.inc', 'url_func.inc', 'url_func.inc', 'url_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc']
recv;39;['default_account.inc', 'ftp_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'ldap.inc', 'misc_func.inc', 'misc_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'pingpong.inc', 'pingpong.inc', 'secpod_ssl_ciphers.inc', 'sip.inc', 'sip.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssl_funcs.inc', 'telnet_func.inc', 'telnet_func.inc', 'telnet_func.inc', 'telnet_func.inc']
kb_ssh_login;1;['ssh_func.inc']
get_slad_plugins;1;['slad.inc']
__hex_value;1;['http_func.inc']
get_http_port;2;['http_keepalive.inc', 'http_keepalive.inc']
registry_get_sz;1;['smb_nt.inc']
register_int_in_kb;14;['ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc']
getstring;33;['ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc']
load_data_from_kb;3;['ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc']
nntp_auth;1;['nntp_func.inc']
tconx_extract_tid;12;['secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'GSHB_read_file.inc']
pack_string_null;1;['bin.inc']
stridx;5;['http_keepalive.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc']
smb_session_setup_NTLMSSP_AUTH;3;['smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc']
display;41;['bin.inc', 'bin.inc', 'bin.inc', 'dump.inc', 'dump.inc', 'global_settings.inc', 'global_settings.inc', 'http_func.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'network_func.inc', 'pkg-lib-macosx.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad.inc', 'slad_ssh.inc', 'slad_ssh.inc', 'slad_ssh.inc', 'ssh_func.inc', 'url_func.inc']
smb_session_setup_NTLMSSP_extract_flag;1;['smb_nt.inc']
pem_to_dsa;1;['ssh_func.inc']
set_ssh_error;39;['ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc']
derive_keys;1;['ssh_func.inc']
ip_raw2dot;2;['netop.inc', 'netop.inc']
GetVersion;2;['secpod_smb_func.inc', 'secpod_smb_func.inc']
dec2str;1;['smb_nt.inc']
session_extract_uid;13;['secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'GSHB_read_file.inc']
debug_print;6;['debian_package.inc', 'nntp_func.inc', 'slackware.inc', 'slackware.inc', 'slackware.inc', 'slackware.inc']
unpack_string;1;['bin.inc']
qpkg_cmp;2;['qpkg.inc', 'qpkg.inc']
rand;27;['http_func.inc', 'http_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'network_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nfs_func.inc', 'nntp_func.inc', 'sip.inc', 'smb_nt.inc', 'ssh_func.inc', 'ssh_func.inc', 'tftp.inc', 'tftp.inc', 'tftp.inc', 'tftp.inc', 'tftp.inc', 'tftp.inc']
deb_str_cmp;4;['debian_package.inc', 'debian_package.inc', 'ubuntu.inc', 'ubuntu.inc']
update_window_size;2;['ssh_func.inc', 'ssh_func.inc']
smb_session_setup_cleartext;1;['smb_nt.inc']
bin_word;12;['secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc']
http_keepalive_enabled;1;['http_keepalive.inc']
get_port_state;18;['default_account.inc', 'ftp_func.inc', 'http_func.inc', 'http_func.inc', 'http_keepalive.inc', 'imap_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'openvas-https.inc', 'pop3_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smtp_func.inc', 'ssl_funcs.inc']
insert_hexzeros;9;['smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc']
isnull;122;['bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'bin.inc', 'byte_func.inc', 'byte_func.inc', 'byte_func.inc', 'byte_func.inc', 'debian_package.inc', 'debian_package.inc', 'default_account.inc', 'default_account.inc', 'dump.inc', 'ftp_func.inc', 'global_settings.inc', 'global_settings.inc', 'http_func.inc', 'http_func.inc', 'http_func.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'http_keepalive.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'network_func.inc', 'pkg-lib-bsd.inc', 'pkg-lib-deb.inc', 'pkg-lib-hpux.inc', 'pkg-lib-rpm.inc', 'pkg-lib-rpm.inc', 'pkg-lib-rpm.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'qpkg.inc', 'secpod_ie_supersede.inc', 'secpod_reg.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'secpod_smb_func.inc', 'sip.inc', 'sip.inc', 'slackware.inc', 'slackware.inc', 'slackware.inc', 'slackware.inc', 'slackware.inc', 'slackware.inc', 'slackware.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smtp_func.inc', 'smtp_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ubuntu.inc', 'ubuntu.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc', 'version_func.inc']
isprint;1;['dump.inc']
kb_ssh_privatekey;1;['ssh_func.inc']
hex2raw;7;['misc_func.inc', 'misc_func.inc', 'misc_func.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc']
netbios_redirector_name;1;['smb_nt.inc']
toupper;11;['dump.inc', 'dump.inc', 'misc_func.inc', 'smbcl_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc']
netop_kb_derive;2;['netop.inc', 'netop.inc']
pread;4;['qpkg.inc', 'smbcl_func.inc', 'smbcl_func.inc', 'smbcl_func.inc']
smtp_close;2;['smtp_func.inc', 'smtp_func.inc']
ip_dot2raw;1;['netop.inc']
hexstr;25;['dump.inc', 'dump.inc', 'ldap.inc', 'misc_func.inc', 'misc_func.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'url_func.inc']
reuse_connection_init;1;['ssh_func.inc']
smb_recv;56;['smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc']
hexdump;1;['dump.inc']
registry_get_dword;1;['secpod_activex.inc']
crap;15;['byte_func.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'netop.inc', 'nfs_func.inc', 'smb_nt.inc', 'smb_nt.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc']
mktime;1;['misc_func.inc']
shared_socket_register;1;['ssh_func.inc']
version_test;2;['version_func.inc', 'version_func.inc']
pack_string;1;['bin.inc']
hex;17;['bin.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc', 'smb_nt.inc']
get_ssh_error;3;['slad_ssh.inc', 'ssh_func.inc', 'ssh_func.inc']
lm_owf_gen;1;['smb_nt.inc']
load_int_from_kb;6;['ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc']
smb_session_setup_NTLMSSP_auth_flags;1;['smb_nt.inc']
register_array_in_kb;3;['ssh_func.inc', 'ssh_func.inc', 'ssh_func.inc']
unpack_uint_64;1;['bin.inc']
kb_ssh_password;1;['ssh_func.inc']
